EI,R,Weight,Thickness,PlyConfig
5552880114.648232,88.0,0.22771068394908434,0.9159999999999999,"[1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 1]"
5132426106.28035,88.0,0.22503523390768998,0.9159999999999999,"[1, 1, 0, 0, 1, 0, 0, 0, 2, 2, 1]"
4582082407.384477,88.0,0.22238660390667347,0.9159999999999999,"[1, 1, 0, 0, 0, 0, 0, 2, 2, 1, 1]"
4399986945.585459,88.0,0.21968433382490132,0.9159999999999999,"[1, 1, 0, 0, 0, 0, 1, 0, 2, 2, 1]"
4093576097.530195,88.0,0.21700888378350697,0.9159999999999999,"[1, 1, 0, 0, 0, 0, 0, 1, 2, 2, 1]"
49928321446.736786,89.0,0.7228221772482205,2.581,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
49457696335.70674,89.0,0.7113595652453589,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
49202239978.59328,89.0,0.7085399272841875,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
48990674644.00406,89.0,0.6727294650608476,2.4699999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
48523377118.67398,89.0,0.6612936730983634,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
48269738831.13888,89.0,0.6584807401472861,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
48059391456.65261,89.0,0.6498847011762559,2.2479999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
48059084051.99772,89.0,0.6227574430551727,2.359,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
47595098389.97631,89.0,0.6113484711330647,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
47134408906.10348,89.0,0.599966319251336,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
46632551973.963715,89.0,0.5943605683794648,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 2, 1]"
46425171087.88975,89.0,0.5858047594689998,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 0, 1]"
46175143020.31049,89.0,0.5830052365381114,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 1, 1]"
45875619806.616425,89.0,0.5802124186173165,2.026,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 1, 1]"
45720998986.17915,89.0,0.5716767247371364,1.915,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 0, 1]"
45421475772.485085,89.0,0.568883906816343,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 0, 1]"
45173239896.50403,89.0,0.5660910888955492,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 1, 1]"
44829705353.72744,89.0,0.5633116809949437,1.915,"[1, 1, 4, 2, 2, 2, 1, 2, 0, 1, 1]"
44722345208.42802,89.0,0.5547893971349513,1.804,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 0, 1]"
44081439564.9275,89.0,0.5492238763236449,1.804,"[1, 1, 4, 2, 2, 2, 1, 1, 1, 0, 1]"
43834987295.77197,89.0,0.5464377634129455,1.804,"[1, 1, 4, 2, 2, 2, 1, 1, 0, 1, 1]"
43730860960.29254,89.0,0.5379422995933316,1.693,"[1, 1, 4, 2, 2, 2, 2, 0, 0, 0, 1]"
43092097096.18161,89.0,0.5323834837921202,1.693,"[1, 1, 4, 2, 2, 2, 1, 0, 1, 0, 1]"
42847419869.6893,89.0,0.5296040758915149,1.693,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 1, 1]"
42463801241.285385,89.0,0.5268380780110983,1.693,"[1, 1, 4, 2, 2, 1, 2, 0, 0, 1, 1]"
42402977302.248955,89.0,0.5183560242116739,1.582,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 0, 1]"
41768825129.28097,89.0,0.5128106184306523,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 1, 0, 1]"
41385206500.87697,89.0,0.5100446205502324,1.582,"[1, 1, 4, 2, 2, 1, 1, 0, 1, 0, 1]"
41084674683.50235,89.0,0.4988166839006762,1.471,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 0, 1]"
40701056055.09835,89.0,0.4960506860202577,1.471,"[1, 1, 4, 2, 2, 1, 1, 0, 0, 0, 1]"
40362469986.77338,89.0,0.4932846881398412,1.471,"[1, 1, 4, 2, 2, 1, 0, 1, 0, 0, 1]"
39981634369.348946,89.0,0.49052539526951916,1.471,"[1, 1, 4, 2, 2, 0, 1, 1, 0, 0, 1]"
39830340571.73981,89.0,0.4877526923790082,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 1, 1]"
39449504954.31537,89.0,0.4849933995086862,1.471,"[1, 1, 4, 2, 2, 0, 1, 0, 0, 1, 1]"
39392288277.843124,89.0,0.47655828077992235,1.36,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 0, 1]"
39011452660.41868,89.0,0.4737989879096004,1.36,"[1, 1, 4, 2, 2, 0, 1, 0, 0, 0, 1]"
38386457172.57633,89.0,0.4682804021689563,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 1, 0, 1]"
38147053895.20349,89.0,0.46552110929863433,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 1, 1]"
37727484352.70798,89.0,0.46276852143840486,1.36,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 1, 1]"
37712173638.49707,89.0,0.4543535177399241,1.249,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 0, 1]"
37292604096.00156,89.0,0.45160092987969414,1.249,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 0, 1]"
36914537997.08716,89.0,0.44884834201946644,1.249,"[1, 1, 4, 2, 1, 0, 1, 0, 0, 0, 1]"
36498027068.79823,89.0,0.44610245916933305,1.249,"[1, 1, 4, 2, 0, 1, 1, 0, 0, 0, 1]"
36294087610.84001,89.0,0.443343166299011,1.249,"[1, 1, 4, 2, 1, 0, 0, 0, 1, 0, 1]"
35877576682.551094,89.0,0.44059728344887766,1.249,"[1, 1, 4, 2, 0, 1, 0, 0, 1, 0, 1]"
35624701755.98919,89.0,0.4294498069204505,1.1380000000000001,"[1, 1, 4, 2, 1, 0, 0, 0, 0, 0, 1]"
35208190827.70027,89.0,0.42670392407031715,1.1380000000000001,"[1, 1, 4, 2, 0, 1, 0, 0, 0, 0, 1]"
34501627971.75035,89.0,0.4212121583700504,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 0, 1, 0, 0, 1]"
34216953414.057453,89.0,0.41846627551991705,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 0, 0, 1, 0, 1]"
33765733127.45722,89.0,0.4157270976798778,1.1380000000000001,"[1, 1, 4, 1, 1, 0, 0, 0, 1, 0, 1]"
33552441464.476315,89.0,0.40460644119183026,1.0270000000000001,"[1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 1]"
33101221177.87608,89.0,0.40186726335178885,1.0270000000000001,"[1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 1]"
32687753962.91536,89.0,0.39912808551174994,1.0270000000000001,"[1, 1, 4, 1, 0, 1, 0, 0, 0, 0, 1]"
32315186554.75817,89.0,0.39638890767171103,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 1, 0, 0, 0, 1]"
31703760158.797287,89.0,0.3909105519916332,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 0, 0, 1, 0, 1]"
31469554495.056206,89.0,0.38817137415159425,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 0, 0, 0, 1, 1]"
31044098398.3686,89.0,0.3770842427140166,0.916,"[1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 1]"
30596183520.25118,89.0,0.3743517698840719,0.9159999999999999,"[1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 1]"
30185745154.125973,89.0,0.3716192970541272,0.9159999999999999,"[1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 1]"
29815906983.78865,89.0,0.3688868242241825,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 1]"
29489483701.02988,89.0,0.3661543513942378,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 1, 0, 0, 1]"
29208959584.13122,89.0,0.3634218785642931,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 1]"
26600635381.35987,89.0,0.3552781001552131,0.916,"[1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 1]"
26152720503.242287,89.0,0.3525456273252682,0.9159999999999999,"[1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 1]"
25742282137.117085,89.0,0.3498131544953236,0.9159999999999999,"[1, 1, 3, 1, 0, 1, 0, 0, 0, 0, 1]"
25372443966.77977,89.0,0.347080681665379,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 1, 0, 0, 0, 1]"
25046020684.021004,89.0,0.3443482088354344,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 1, 0, 0, 1]"
24765496567.12234,89.0,0.34161573600548983,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1]"
24533006573.99848,89.0,0.33888326317554524,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1]"
24088380922.32439,89.0,0.3361574953556949,0.9159999999999999,"[1, 1, 3, 0, 1, 0, 0, 0, 0, 1, 1]"
23502822173.153225,89.0,0.3334451375560325,0.9159999999999999,"[1, 1, 3, 0, 0, 0, 0, 2, 0, 0, 1]"
23313834283.086143,89.0,0.33070595971599426,0.9159999999999999,"[1, 1, 3, 0, 0, 0, 1, 0, 0, 1, 1]"
22989808063.13064,89.0,0.32798019189614397,0.9159999999999999,"[1, 1, 3, 0, 0, 0, 0, 1, 0, 1, 1]"
22711343952.24734,89.0,0.3252544240762936,0.9159999999999999,"[1, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1]"
20517065575.04124,89.0,0.3226024113674818,0.9159999999999999,"[1, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1]"
20190642292.28247,89.0,0.31986993853753726,0.9159999999999999,"[1, 1, 2, 1, 1, 0, 0, 1, 0, 0, 1]"
19910118175.383812,89.0,0.31713746570759266,0.9159999999999999,"[1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 1]"
19677628182.25995,89.0,0.31440499287764806,0.9159999999999999,"[1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 1]"
19135571536.145565,89.0,0.311685930067892,0.9159999999999999,"[1, 1, 2, 1, 0, 0, 1, 0, 1, 0, 1]"
18903081543.0217,89.0,0.3089534572379474,0.9159999999999999,"[1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 1]"
18461728975.459484,89.0,0.30623439442819156,0.9159999999999999,"[1, 1, 2, 0, 1, 0, 1, 0, 0, 1, 1]"
18300591212.182907,89.0,0.3035019215982468,0.9159999999999999,"[1, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1]"
18069808490.39689,89.0,0.30077615377839534,0.9159999999999999,"[1, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1]"
17628455922.83467,89.0,0.29805709096863947,0.9159999999999999,"[1, 1, 2, 0, 1, 0, 0, 0, 0, 2, 1]"
17224030806.44478,89.0,0.2953380281588836,0.9159999999999999,"[1, 1, 2, 0, 0, 1, 0, 0, 0, 2, 1]"
16768752861.279688,89.0,0.2926256703592234,0.9159999999999999,"[1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1]"
16261555924.86271,89.0,0.28718083972961606,0.9159999999999999,"[1, 1, 2, 0, 0, 0, 0, 0, 1, 2, 1]"
14200851934.879848,89.0,0.2845288270208034,0.9159999999999999,"[1, 1, 1, 2, 0, 0, 0, 1, 0, 1, 1]"
13922387823.996552,89.0,0.2818030592009531,0.9159999999999999,"[1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1]"
13691605102.210531,89.0,0.2790772913811016,0.9159999999999999,"[1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 1]"
13076610140.04427,89.0,0.2763649335814378,0.9159999999999999,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]"
12712190394.160994,89.0,0.2736458707716819,0.9159999999999999,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]"
12481407672.374977,89.0,0.2709201029518343,0.9159999999999999,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 2, 1]"
12159766751.307146,89.0,0.26820104014207835,0.9159999999999999,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 2, 1]"
11883352536.676188,89.0,0.2654819773323224,0.9159999999999999,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1]"
11445256950.6023,89.0,0.2627696195326609,0.9159999999999999,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 2, 1]"
11043816307.88337,89.0,0.26005726173299937,0.9159999999999999,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 2, 1]"
10682085814.206964,89.0,0.25734490393333787,0.9159999999999999,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1]"
8904437970.104277,89.0,0.2547130062548087,0.9159999999999999,"[1, 1, 0, 2, 1, 0, 0, 0, 0, 2, 1]"
8466342384.030362,89.0,0.25200064845514697,0.9159999999999999,"[1, 1, 0, 1, 2, 0, 0, 0, 0, 2, 1]"
8135593107.831109,89.0,0.24927488063529696,0.9159999999999999,"[1, 1, 0, 2, 0, 0, 1, 0, 0, 2, 1]"
7813952186.763279,89.0,0.2465558178255411,0.9159999999999999,"[1, 1, 0, 2, 0, 0, 0, 1, 0, 2, 1]"
7330225107.844328,89.0,0.2438501650359743,0.9159999999999999,"[1, 1, 0, 1, 1, 0, 0, 0, 2, 1, 1]"
7296056879.038123,89.0,0.24385016503597412,0.9159999999999999,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 2, 1]"
7099442386.058266,89.0,0.24112439721612383,0.9159999999999999,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 1]"
6664587718.557188,89.0,0.23841874442655642,0.9159999999999999,"[1, 1, 0, 0, 2, 0, 0, 0, 1, 2, 1]"
6293418107.1357975,89.0,0.23570638662689425,0.9159999999999999,"[1, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1]"
5901416582.161714,89.0,0.23299402882723363,0.9159999999999999,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 2, 1]"
5742629489.231791,89.0,0.23027496601747666,0.9159999999999999,"[1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 1]"
5307774821.730575,89.0,0.22756931322790952,0.9159999999999999,"[1, 1, 0, 0, 1, 0, 0, 0, 2, 2, 1]"
4738501055.067944,89.0,0.2248904804787203,0.9159999999999999,"[1, 1, 0, 0, 0, 0, 0, 2, 2, 1, 1]"
4550249429.297722,89.0,0.22215800764877525,0.9159999999999999,"[1, 1, 0, 0, 0, 0, 1, 0, 2, 2, 1]"
4233343930.008837,89.0,0.2194523548592081,0.9159999999999999,"[1, 1, 0, 0, 0, 0, 0, 1, 2, 2, 1]"
51593199600.35063,90.0,0.7307625484913767,2.581,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
51107389444.91443,90.0,0.7191791254958239,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
50843635834.63806,90.0,0.7163292847864794,2.47,"[1, 3, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
50627952727.35725,90.0,0.6801261868368971,2.4699999999999998,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
50145541440.778244,90.0,0.6685695838817177,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
49883645104.26341,90.0,0.6657264481824677,2.359,"[1, 2, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
49668878416.28703,90.0,0.6296105153641075,2.359,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 2, 1]"
49189850108.4659,90.0,0.6180807324493115,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 1, 1]"
48929802306.269394,90.0,0.6152443017601559,2.248,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 2, 1]"
48714188926.53452,90.0,0.60657776957489,2.137,"[1, 1, 4, 2, 2, 2, 2, 2, 2, 0, 1]"
48144794928.70691,90.0,0.6009183182167646,2.137,"[1, 1, 4, 2, 2, 2, 2, 1, 2, 1, 1]"
47981831252.65937,90.0,0.5922651960516913,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 1, 0, 1]"
47723623265.94834,90.0,0.5894354703726301,2.026,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 1, 1]"
47414277070.317215,90.0,0.5866124497036602,2.026,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 1, 1]"
47254648926.11669,90.0,0.5779861475789617,1.915,"[1, 1, 4, 2, 2, 2, 2, 2, 0, 0, 1]"
46945302730.485565,90.0,0.5751631269099955,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 1, 0, 1]"
46688925861.0375,90.0,0.5723401062410287,1.915,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 1, 1]"
46381778634.34606,90.0,0.5695237905821564,1.915,"[1, 1, 4, 2, 2, 2, 2, 0, 1, 1, 1]"
46223271311.87824,90.0,0.5609176034877398,1.804,"[1, 1, 4, 2, 2, 2, 2, 1, 0, 0, 1]"
45661569655.38958,90.0,0.5552849721699951,1.804,"[1, 1, 4, 2, 2, 2, 2, 0, 0, 1, 1]"
45306713815.70299,90.0,0.5524753615212152,1.804,"[1, 1, 4, 2, 2, 2, 1, 1, 0, 1, 1]"
45199219192.95928,90.0,0.5438892894570834,1.693,"[1, 1, 4, 2, 2, 2, 2, 0, 0, 0, 1]"
44844363353.27269,90.0,0.5410796788083035,1.693,"[1, 1, 4, 2, 2, 2, 1, 1, 0, 0, 1]"
44492041995.863815,90.0,0.5382767731696214,1.693,"[1, 1, 4, 2, 2, 2, 0, 2, 0, 0, 1]"
44286664002.77138,90.0,0.5354604575107473,1.693,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 1, 1]"
43934342645.36246,90.0,0.5326575518720638,1.693,"[1, 1, 4, 2, 2, 2, 0, 1, 0, 1, 1]"
43827601960.3578,90.0,0.5240915948382152,1.582,"[1, 1, 4, 2, 2, 2, 1, 0, 0, 0, 1]"
43475280602.948875,90.0,0.5212886891995315,1.582,"[1, 1, 4, 2, 2, 2, 0, 1, 0, 0, 1]"
43172500002.201355,90.0,0.518485783560848,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 1, 0, 1]"
42921564501.31086,90.0,0.5156828779221643,1.582,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 1, 1]"
42525241632.78837,90.0,0.5128866772935735,1.582,"[1, 1, 4, 2, 2, 1, 1, 0, 0, 1, 1]"
42465775249.432976,90.0,0.5043408352900077,1.471,"[1, 1, 4, 2, 2, 2, 0, 0, 0, 0, 1]"
42069452380.910484,90.0,0.5015446346614165,1.471,"[1, 1, 4, 2, 2, 1, 1, 0, 0, 0, 1]"
41719653408.9508,90.0,0.4987484340328272,1.471,"[1, 1, 4, 2, 2, 1, 0, 1, 0, 0, 1]"
41419040514.94479,90.0,0.49595223340423794,1.471,"[1, 1, 4, 2, 2, 1, 0, 0, 1, 0, 1]"
41025561840.76102,90.0,0.493162737785743,1.471,"[1, 1, 4, 2, 2, 0, 1, 0, 1, 0, 1]"
40736368748.39792,90.0,0.49037324216724787,1.471,"[1, 1, 4, 2, 1, 2, 0, 0, 0, 1, 1]"
40717369490.93884,90.0,0.4818408101838716,1.36,"[1, 1, 4, 2, 2, 1, 0, 0, 0, 0, 1]"
40283836694.805855,90.0,0.4790580195754708,1.36,"[1, 1, 4, 2, 1, 2, 0, 0, 0, 0, 1]"
39976602162.35389,90.0,0.47626181894688163,1.36,"[1, 1, 4, 2, 2, 0, 0, 1, 0, 0, 1]"
39678146604.09395,90.0,0.47347232332838673,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 1, 0, 1]"
39430795568.98598,90.0,0.4706828277098917,1.36,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 1, 1]"
38997262772.852875,90.0,0.46790003710148786,1.36,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 1, 1]"
38981505158.661064,90.0,0.4593944251584899,1.249,"[1, 1, 4, 2, 2, 0, 0, 0, 0, 0, 1]"
38547972362.527954,90.0,0.45661163455008813,1.249,"[1, 1, 4, 2, 1, 1, 0, 0, 0, 0, 1]"
38157324242.5271,90.0,0.4538288439416875,1.249,"[1, 1, 4, 2, 1, 0, 1, 0, 0, 0, 1]"
37812533866.73133,90.0,0.45104605333328684,1.249,"[1, 1, 4, 2, 1, 0, 0, 1, 0, 0, 1]"
37516225298.09058,90.0,0.44826326272488626,1.249,"[1, 1, 4, 2, 1, 0, 0, 0, 1, 0, 1]"
37270653623.72822,90.0,0.4454804721164856,1.249,"[1, 1, 4, 2, 1, 0, 0, 0, 0, 1, 1]"
36824589338.88295,90.0,0.4342188896054632,1.1380000000000001,"[1, 1, 4, 2, 1, 0, 0, 0, 0, 0, 1]"
36394182729.1211,90.0,0.431442804007157,1.1380000000000001,"[1, 1, 4, 2, 0, 1, 0, 0, 0, 0, 1]"
35664047448.727936,90.0,0.4258906328105447,1.1380000000000001,"[1, 1, 4, 2, 0, 0, 0, 1, 0, 0, 1]"
35197736250.02147,90.0,0.423121252222329,1.1380000000000001,"[1, 1, 4, 1, 1, 0, 0, 1, 0, 0, 1]"
34770440761.85346,90.0,0.42035187163411714,1.1380000000000001,"[1, 1, 4, 1, 0, 1, 0, 1, 0, 0, 1]"
34683221040.95949,90.0,0.4091036991432856,1.0270000000000001,"[1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 1]"
34216909842.253025,90.0,0.40633431855507135,1.0270000000000001,"[1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 1]"
33789614354.08502,90.0,0.4035649379668595,1.0270000000000001,"[1, 1, 4, 1, 0, 1, 0, 0, 0, 0, 1]"
33404586553.128323,90.0,0.40079555737864764,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 1, 0, 0, 0, 1]"
32530672611.01516,90.0,0.3924874156140121,1.0270000000000001,"[1, 1, 4, 1, 0, 0, 0, 0, 0, 1, 1]"
32091014172.691467,90.0,0.38127947318374483,0.916,"[1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 1]"
31203882371.850967,90.0,0.3757541220275101,0.9159999999999999,"[1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 1]"
30821644401.328236,90.0,0.3729914464493927,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 1]"
30484276917.005894,90.0,0.3702287708712753,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 1, 0, 0, 1]"
30194347489.147686,90.0,0.36746609529315793,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 1]"
29954062655.76379,90.0,0.3647034197150405,0.9159999999999999,"[1, 1, 4, 0, 0, 0, 0, 0, 0, 1, 1]"
27498201825.335236,90.0,0.35923170863955844,0.916,"[1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 1]"
27035269419.460407,90.0,0.3564690330614375,0.9159999999999999,"[1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 1]"
26611070024.49457,90.0,0.35370635748332,0.9159999999999999,"[1, 1, 3, 1, 0, 1, 0, 0, 0, 0, 1]"
26228832053.97184,90.0,0.35094368190520253,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 1, 0, 0, 0, 1]"
25891464569.649498,90.0,0.34818100632708504,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 1, 0, 0, 1]"
25601535141.79129,90.0,0.34541833074896755,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1]"
25361250308.407394,90.0,0.34265565517084995,0.9159999999999999,"[1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1]"
24480562040.69085,90.0,0.3371437140348038,0.9159999999999999,"[1, 1, 3, 0, 0, 1, 0, 0, 0, 1, 1]"
24101100391.591797,90.0,0.3343877434667808,0.9159999999999999,"[1, 1, 3, 0, 0, 0, 1, 0, 0, 1, 1]"
23766183319.438324,90.0,0.33163177289875767,0.9159999999999999,"[1, 1, 3, 0, 0, 0, 0, 1, 0, 1, 1]"
23478359745.37799,90.0,0.32887580233073466,0.9159999999999999,"[1, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1]"
23239820180.60204,90.0,0.32611983176271425,0.9159999999999999,"[1, 1, 3, 0, 0, 0, 0, 0, 0, 2, 1]"
21042162878.76905,90.0,0.32342420628554175,0.9159999999999999,"[1, 1, 2, 2, 0, 0, 0, 0, 1, 0, 1]"
20582592904.82213,90.0,0.3206682357175147,0.9159999999999999,"[1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 1]"
20342308071.43823,90.0,0.3179055601393971,0.9159999999999999,"[1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 1]"
19921189777.66844,90.0,0.31514958957137407,0.9159999999999999,"[1, 1, 2, 1, 0, 1, 0, 0, 0, 1, 1]"
19464965914.45377,90.0,0.3124003240134453,0.9159999999999999,"[1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 1]"
19159272315.73953,90.0,0.3096443534454252,0.9159999999999999,"[1, 1, 2, 1, 0, 0, 0, 0, 2, 0, 1]"
18750587193.201244,90.0,0.3068883828773993,0.9159999999999999,"[1, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1]"
18680447917.579636,90.0,0.3041257072992845,0.9159999999999999,"[1, 1, 2, 1, 0, 0, 0, 0, 0, 2, 1]"
17955836241.10767,90.0,0.30138985176154176,0.9159999999999999,"[1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1]"
17806171906.170696,90.0,0.29862717618342705,0.9159999999999999,"[1, 1, 2, 0, 0, 1, 0, 0, 0, 2, 1]"
17096994548.02166,90.0,0.2931286450675696,0.9159999999999999,"[1, 1, 2, 0, 0, 0, 0, 1, 0, 2, 1]"
15015633237.294394,90.0,0.2904531346206749,0.9159999999999999,"[1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 1]"
14680716165.140926,90.0,0.28769716405265183,0.9159999999999999,"[1, 1, 1, 2, 0, 0, 0, 1, 0, 1, 1]"
14224492301.926086,90.0,0.284947898494723,0.9159999999999999,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]"
14154353026.304642,90.0,0.28218522291660836,0.9159999999999999,"[1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 1]"
13698129163.0898,90.0,0.27943595735867555,0.9159999999999999,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 1]"
13245235129.119415,90.0,0.27669339681084515,0.9159999999999999,"[1, 1, 1, 0, 2, 0, 0, 0, 0, 2, 1]"
13141917775.772175,90.0,0.2766933968108424,0.9159999999999999,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]"
12903378210.996223,90.0,0.273937426242818,0.9159999999999999,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 2, 1]"
12523711279.476229,90.0,0.2711948656949839,0.9159999999999999,"[1, 1, 1, 1, 0, 0, 0, 0, 2, 1, 1]"
12450484177.0257,90.0,0.27119486569498374,0.9159999999999999,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 2, 1]"
12285171714.700235,90.0,0.2684388951269606,0.9159999999999999,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1]"
11832277680.72971,90.0,0.26569633457912634,0.9159999999999999,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 2, 1]"
11417276758.876015,90.0,0.26295377403129205,0.9159999999999999,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 2, 1]"
